BV_LSTM,seq_len_LSTM,ti_train_LSTM,tf_train_LSTM,ti_test_LSTM,tf_test_LSTM,NSE_train_LSTM,MAE_train_LSTM,NSE_val_LSTM,MAE_val_LSTM,NSE_test_LSTM,MAE_test_LSTM,training_finished_LSTM,epoch_LSTM,loss_fonction_LSTM,training_time_LSTM,nom_LSTM,BV_GR4J,param_final_GR4J,temps_calibration_GR4J,NSE_calibration_GR4J,ti_train_GR4J,tf_train_GR4J,ti_test_GR4J,tf_test_GR4J,NSE_test_GR4J,MAE_test_GR4J,training_finished_GR4J,BV,mean_precip,min_precip,max_precip,mean_ETP,min_ETP,max_ETP,mean_flow_mm,min_flow_mm,max_flow_mm,mean_precipitation,min_precipitation,max_precipitation,mean_evapotranspiration,min_evapotranspiration,max_evapotranspiration,training_time_norm_LSTM,best_MAE_val_LSTM,best_NSE_val_LSTM
K1764020,7,1997-01-07,2005-01-04,2008-03-17,2012-12-31,0.8930668,0.313429,0.6488205,0.43231872,0.6815121,0.43540388,True,230,NSE,60.38952851295471,Loic,K1764020,[198.34342541  -0.68459423  24.28842744   2.32507508],0.4210836887359619,0.5612598009683796,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.9021409585922234,0.2558423461620627,True,K1764020,,,,,,,0.8436119479630263,0.001,11.781,2.580743155373032,0.0,57.527,1.8958853524982888,0.0,5.638,60.38952851295471,True,False
K1764020,15,1997-01-15,2005-01-08,2008-03-19,2012-12-31,0.9280954,0.22944258,0.76031566,0.35152614,0.8019687,0.3429394,True,139,MAE,53.76989269256592,Loic,K1764020,[198.34342541  -0.68459423  24.28842744   2.32507508],0.4210836887359619,0.5612598009683796,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.9021409585922234,0.2558423461620627,True,K1764020,,,,,,,0.8436119479630263,0.001,11.781,2.580743155373032,0.0,57.527,1.8958853524982888,0.0,5.638,53.76989269256592,False,False
K1764020,15,1997-01-15,2005-01-08,2008-03-19,2012-12-31,0.93661183,0.23494527,0.7057928,0.3823377,0.81409746,0.32657328,True,146,NSE,54.75628757476807,Loic,K1764020,[198.34342541  -0.68459423  24.28842744   2.32507508],0.4210836887359619,0.5612598009683796,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.9021409585922234,0.2558423461620627,True,K1764020,,,,,,,0.8436119479630263,0.001,11.781,2.580743155373032,0.0,57.527,1.8958853524982888,0.0,5.638,54.75628757476807,False,False
K1764020,30,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.9445444,0.19228926,0.76889324,0.31964782,0.8764381,0.2619348,True,141,MAE,86.35873460769653,Loic,K1764020,[198.34342541  -0.68459423  24.28842744   2.32507508],0.4210836887359619,0.5612598009683796,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.9021409585922234,0.2558423461620627,True,K1764020,,,,,,,0.8436119479630263,0.001,11.781,2.580743155373032,0.0,57.527,1.8958853524982888,0.0,5.638,86.35873460769653,False,True
K1764020,30,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.96079624,0.1926535,0.7766203,0.33178523,0.8721238,0.26544592,True,211,NSE,129.94572687149048,Loic,K1764020,[198.34342541  -0.68459423  24.28842744   2.32507508],0.4210836887359619,0.5612598009683796,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.9021409585922234,0.2558423461620627,True,K1764020,,,,,,,0.8436119479630263,0.001,11.781,2.580743155373032,0.0,57.527,1.8958853524982888,0.0,5.638,129.94572687149048,False,True
K4013010,7,1997-01-07,2004-12-28,2008-04-03,2012-12-31,0.79921556,0.21981828,-0.08683729,0.29368377,-0.87546754,0.3242291,True,132,MAE,34.694496393203735,Loic,K4013010,[214.8628677   -0.74606973  27.11263892   1.81756757],0.3823034763336181,0.4840740625522895,1997-01-30,2005-01-09,2008-04-10,2012-12-31,0.8260186259995749,0.140974240186474,True,K4013010,,,,,,,0.4689832324978392,0.024,22.507,2.1618501026694044,0.0,66.633,1.9494568788501028,0.0,6.047,34.694496393203735,True,False
K4013010,7,1997-01-07,2004-12-28,2008-04-03,2012-12-31,0.79280114,0.23835114,0.003817916,0.30030793,-1.2984617,0.33537924,True,129,NSE,34.07649064064026,Loic,K4013010,[214.8628677   -0.74606973  27.11263892   1.81756757],0.3823034763336181,0.4840740625522895,1997-01-30,2005-01-09,2008-04-10,2012-12-31,0.8260186259995749,0.140974240186474,True,K4013010,,,,,,,0.4689832324978392,0.024,22.507,2.1618501026694044,0.0,66.633,1.9494568788501028,0.0,6.047,34.07649064064026,True,False
K4013010,15,1997-01-15,2005-01-01,2008-04-05,2012-12-31,0.8693736,0.1459481,0.5569581,0.22169441,0.13480502,0.23986313,True,137,MAE,52.05596160888672,Loic,K4013010,[214.8628677   -0.74606973  27.11263892   1.81756757],0.3823034763336181,0.4840740625522895,1997-01-30,2005-01-09,2008-04-10,2012-12-31,0.8260186259995749,0.140974240186474,True,K4013010,,,,,,,0.4689832324978392,0.024,22.507,2.1618501026694044,0.0,66.633,1.9494568788501028,0.0,6.047,52.05596160888672,False,False
K4013010,15,1997-01-15,2005-01-01,2008-04-05,2012-12-31,0.8849913,0.1872105,0.39981967,0.25733227,-0.11557305,0.27235502,True,123,NSE,49.37163209915161,Loic,K4013010,[214.8628677   -0.74606973  27.11263892   1.81756757],0.3823034763336181,0.4840740625522895,1997-01-30,2005-01-09,2008-04-10,2012-12-31,0.8260186259995749,0.140974240186474,True,K4013010,,,,,,,0.4689832324978392,0.024,22.507,2.1618501026694044,0.0,66.633,1.9494568788501028,0.0,6.047,49.37163209915162,False,False
K4013010,30,1997-01-30,2005-01-09,2008-04-10,2012-12-31,0.9170799,0.107620716,0.69800955,0.1851379,0.3244446,0.21059044,True,163,MAE,102.74384069442748,Loic,K4013010,[214.8628677   -0.74606973  27.11263892   1.81756757],0.3823034763336181,0.4840740625522895,1997-01-30,2005-01-09,2008-04-10,2012-12-31,0.8260186259995749,0.140974240186474,True,K4013010,,,,,,,0.4689832324978392,0.024,22.507,2.1618501026694044,0.0,66.633,1.9494568788501028,0.0,6.047,102.74384069442748,False,True
K4013010,30,1997-01-30,2005-01-09,2008-04-10,2012-12-31,0.946035,0.12906003,0.7160246,0.17547795,0.48407358,0.19522668,True,195,NSE,119.08823084831238,Loic,K4013010,[214.8628677   -0.74606973  27.11263892   1.81756757],0.3823034763336181,0.4840740625522895,1997-01-30,2005-01-09,2008-04-10,2012-12-31,0.8260186259995749,0.140974240186474,True,K4013010,,,,,,,0.4689832324978392,0.024,22.507,2.1618501026694044,0.0,66.633,1.9494568788501028,0.0,6.047,119.08823084831238,False,True
L0914020,7,1997-01-07,2005-02-03,2008-03-28,2012-12-31,0.67368937,0.45937297,0.42828864,0.54343134,0.25653833,0.48629066,True,120,MAE,28.46770930290222,Loic,L0914020,[307.96926838  -0.61307003  48.91088652   1.24174174],0.450263500213623,0.4587321917785115,1997-01-30,2005-02-15,2008-04-04,2012-12-31,0.8418449945626885,0.2211880680606498,True,L0914020,,,,,,,0.9227314524555904,0.026,20.305,2.659013347022587,0.0,47.63,1.9643302532511973,0.0,5.733,28.46770930290222,True,False
L0914020,7,1997-01-07,2005-02-03,2008-03-28,2012-12-31,0.71982956,0.48335156,0.43756628,0.56591296,0.23804802,0.52096283,True,148,NSE,33.95691752433777,Loic,L0914020,[307.96926838  -0.61307003  48.91088652   1.24174174],0.450263500213623,0.4587321917785115,1997-01-30,2005-02-15,2008-04-04,2012-12-31,0.8418449945626885,0.2211880680606498,True,L0914020,,,,,,,0.9227314524555904,0.026,20.305,2.659013347022587,0.0,47.63,1.9643302532511973,0.0,5.733,33.95691752433777,True,False
L0914020,15,1997-01-15,2005-02-07,2008-03-30,2012-12-31,0.87684983,0.27981228,0.4586985,0.48936006,0.48023498,0.43191323,True,135,MAE,52.21370792388916,Loic,L0914020,[307.96926838  -0.61307003  48.91088652   1.24174174],0.450263500213623,0.4587321917785115,1997-01-30,2005-02-15,2008-04-04,2012-12-31,0.8418449945626885,0.2211880680606498,True,L0914020,,,,,,,0.9227314524555904,0.026,20.305,2.659013347022587,0.0,47.63,1.9643302532511973,0.0,5.733,52.21370792388916,False,False
L0914020,15,1997-01-15,2005-02-07,2008-03-30,2012-12-31,0.86279523,0.3463832,0.5109619,0.47578043,0.5913482,0.4043792,True,123,NSE,47.914695262908936,Loic,L0914020,[307.96926838  -0.61307003  48.91088652   1.24174174],0.450263500213623,0.4587321917785115,1997-01-30,2005-02-15,2008-04-04,2012-12-31,0.8418449945626885,0.2211880680606498,True,L0914020,,,,,,,0.9227314524555904,0.026,20.305,2.659013347022587,0.0,47.63,1.9643302532511973,0.0,5.733,47.914695262908936,False,False
L0914020,30,1997-01-30,2005-02-15,2008-04-04,2012-12-31,0.90009075,0.20069838,0.6287775,0.4038709,0.62601805,0.3314841,True,132,MAE,77.74447464942932,Loic,L0914020,[307.96926838  -0.61307003  48.91088652   1.24174174],0.450263500213623,0.4587321917785115,1997-01-30,2005-02-15,2008-04-04,2012-12-31,0.8418449945626885,0.2211880680606498,True,L0914020,,,,,,,0.9227314524555904,0.026,20.305,2.659013347022587,0.0,47.63,1.9643302532511973,0.0,5.733,77.74447464942932,False,True
L0914020,30,1997-01-30,2005-02-15,2008-04-04,2012-12-31,0.94651884,0.20282373,0.6927748,0.36913306,0.59533906,0.34495,True,172,NSE,88.63523364067078,Loic,L0914020,[307.96926838  -0.61307003  48.91088652   1.24174174],0.450263500213623,0.4587321917785115,1997-01-30,2005-02-15,2008-04-04,2012-12-31,0.8418449945626885,0.2211880680606498,True,L0914020,,,,,,,0.9227314524555904,0.026,20.305,2.659013347022587,0.0,47.63,1.9643302532511973,0.0,5.733,88.63523364067078,False,True
M0424810,7,1997-01-07,2005-01-03,2008-03-16,2012-12-31,0.5677052,0.14056908,-0.900661,0.15819049,-1.060224,0.17821811,True,99,MAE,18.05992674827576,Loic,M0424810,[ 2.83557495e+03 -4.21583767e-01  4.60625382e+01  1.29054054e+00],0.5477733612060547,0.1669327856603897,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.6067684147503171,0.0701748648295362,True,M0424810,,,,,,,0.4189079240116379,0.105,3.24,1.943311088295688,0.0,47.15,1.9327296372347709,0.0,5.66,18.05992674827576,False,False
M0424810,7,1997-01-07,2005-01-03,2008-03-16,2012-12-31,0.5995595,0.13947664,-1.6028588,0.18170463,-1.8576365,0.20337896,True,99,NSE,17.673665523529053,Loic,M0424810,[ 2.83557495e+03 -4.21583767e-01  4.60625382e+01  1.29054054e+00],0.5477733612060547,0.1669327856603897,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.6067684147503171,0.0701748648295362,True,M0424810,,,,,,,0.4189079240116379,0.105,3.24,1.943311088295688,0.0,47.15,1.9327296372347709,0.0,5.66,17.673665523529053,False,False
M0424810,15,1997-01-15,2005-01-07,2008-03-19,2012-12-31,0.70416737,0.12156465,-0.8366176,0.15075585,-1.2490606,0.16957255,True,99,MAE,30.329652309417725,Loic,M0424810,[ 2.83557495e+03 -4.21583767e-01  4.60625382e+01  1.29054054e+00],0.5477733612060547,0.1669327856603897,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.6067684147503171,0.0701748648295362,True,M0424810,,,,,,,0.4189079240116379,0.105,3.24,1.943311088295688,0.0,47.15,1.9327296372347709,0.0,5.66,30.329652309417725,False,True
M0424810,15,1997-01-15,2005-01-07,2008-03-19,2012-12-31,0.7204968,0.121966004,-1.3562634,0.18096037,-1.7193367,0.20063296,True,100,NSE,28.552675247192383,Loic,M0424810,[ 2.83557495e+03 -4.21583767e-01  4.60625382e+01  1.29054054e+00],0.5477733612060547,0.1669327856603897,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.6067684147503171,0.0701748648295362,True,M0424810,,,,,,,0.4189079240116379,0.105,3.24,1.943311088295688,0.0,47.15,1.9327296372347709,0.0,5.66,28.552675247192383,False,True
M0424810,30,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.8617104,0.078636974,-1.6623778,0.16763939,-1.7845783,0.1792535,True,128,MAE,64.48616552352905,Loic,M0424810,[ 2.83557495e+03 -4.21583767e-01  4.60625382e+01  1.29054054e+00],0.5477733612060547,0.1669327856603897,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.6067684147503171,0.0701748648295362,True,M0424810,,,,,,,0.4189079240116379,0.105,3.24,1.943311088295688,0.0,47.15,1.9327296372347709,0.0,5.66,64.48616552352905,True,False
M0424810,30,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.85248953,0.090811536,-2.4088695,0.19773631,-2.5752618,0.21628593,True,131,NSE,75.30204701423645,Loic,M0424810,[ 2.83557495e+03 -4.21583767e-01  4.60625382e+01  1.29054054e+00],0.5477733612060547,0.1669327856603897,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.6067684147503171,0.0701748648295362,True,M0424810,,,,,,,0.4189079240116379,0.105,3.24,1.943311088295688,0.0,47.15,1.9327296372347709,0.0,5.66,75.30204701423644,True,False
M3014010,7,1997-01-07,2005-01-04,2008-03-17,2012-12-31,0.81168085,0.38415012,0.66089845,0.44825318,0.6419967,0.4227488,True,202,MAE,56.27124238014221,Loic,M3014010,[144.02688737  -1.54597878  81.45086866   1.3003003 ],0.3366966247558594,0.474572895596466,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.901092937115612,0.1823379687485233,True,M3014010,,,,,,,0.9336656966792196,0.017,14.494,2.431833846680356,0.0,54.343,1.8167775496235457,0.0,5.364,56.27124238014221,True,False
M3014010,7,1997-01-07,2005-01-04,2008-03-17,2012-12-31,0.8447982,0.39017764,0.6507858,0.47226816,0.6293613,0.44412345,True,193,NSE,54.09715938568115,Loic,M3014010,[144.02688737  -1.54597878  81.45086866   1.3003003 ],0.3366966247558594,0.474572895596466,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.901092937115612,0.1823379687485233,True,M3014010,,,,,,,0.9336656966792196,0.017,14.494,2.431833846680356,0.0,54.343,1.8167775496235457,0.0,5.364,54.09715938568115,True,False
M3014010,15,1997-01-15,2005-01-08,2008-03-19,2012-12-31,0.89562356,0.26328593,0.66526127,0.41592038,0.718758,0.36508256,True,136,MAE,55.96848917007446,Loic,M3014010,[144.02688737  -1.54597878  81.45086866   1.3003003 ],0.3366966247558594,0.474572895596466,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.901092937115612,0.1823379687485233,True,M3014010,,,,,,,0.9336656966792196,0.017,14.494,2.431833846680356,0.0,54.343,1.8167775496235457,0.0,5.364,55.96848917007446,False,False
M3014010,15,1997-01-15,2005-01-08,2008-03-19,2012-12-31,0.89750576,0.29455006,0.6964538,0.40041482,0.7252676,0.35910466,True,129,NSE,53.91611647605896,Loic,M3014010,[144.02688737  -1.54597878  81.45086866   1.3003003 ],0.3366966247558594,0.474572895596466,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.901092937115612,0.1823379687485233,True,M3014010,,,,,,,0.9336656966792196,0.017,14.494,2.431833846680356,0.0,54.343,1.8167775496235457,0.0,5.364,53.91611647605895,False,False
M3014010,30,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.9492903,0.17992006,0.76929724,0.33796683,0.7737851,0.28976375,True,187,MAE,122.32943606376648,Loic,M3014010,[144.02688737  -1.54597878  81.45086866   1.3003003 ],0.3366966247558594,0.474572895596466,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.901092937115612,0.1823379687485233,True,M3014010,,,,,,,0.9336656966792196,0.017,14.494,2.431833846680356,0.0,54.343,1.8167775496235457,0.0,5.364,122.32943606376648,False,True
M3014010,30,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.95518667,0.19604273,0.7710959,0.34037617,0.80230606,0.2984755,True,185,NSE,114.4243893623352,Loic,M3014010,[144.02688737  -1.54597878  81.45086866   1.3003003 ],0.3366966247558594,0.474572895596466,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.901092937115612,0.1823379687485233,True,M3014010,,,,,,,0.9336656966792196,0.017,14.494,2.431833846680356,0.0,54.343,1.8167775496235457,0.0,5.364,114.4243893623352,False,True
O0794010,7,1997-01-07,2004-10-01,2007-12-10,2012-12-31,0.7308186,0.31208077,0.3535263,0.4089376,0.56745553,0.35892653,True,145,MAE,24.91992235183716,Loic,O0794010,[275.88938323  -0.29408196  32.13674244   1.22222222],0.4162225723266601,0.4889455351526989,1997-01-30,2004-10-12,2007-12-17,2012-12-31,0.8108906022168841,0.2154081768391932,True,O0794010,,,,,,,0.7347058510638298,0.062,22.499,2.3880241273100618,0.0,96.068,2.0779437029431898,0.0,5.483,24.91992235183716,True,False
O0794010,7,1997-01-07,2004-10-01,2007-12-10,2012-12-31,,,,,,,True,98,NSE,16.4062397480011,Loic,O0794010,[275.88938323  -0.29408196  32.13674244   1.22222222],0.4162225723266601,0.4889455351526989,1997-01-30,2004-10-12,2007-12-17,2012-12-31,0.8108906022168841,0.2154081768391932,True,O0794010,,,,,,,0.7347058510638298,0.062,22.499,2.3880241273100618,0.0,96.068,2.0779437029431898,0.0,5.483,16.4062397480011,True,False
O0794010,15,1997-01-15,2004-10-05,2007-12-13,2012-12-31,0.7821411,0.21560208,0.5382383,0.3542098,0.65982854,0.30590394,True,138,MAE,37.07482600212097,Loic,O0794010,[275.88938323  -0.29408196  32.13674244   1.22222222],0.4162225723266601,0.4889455351526989,1997-01-30,2004-10-12,2007-12-17,2012-12-31,0.8108906022168841,0.2154081768391932,True,O0794010,,,,,,,0.7347058510638298,0.062,22.499,2.3880241273100618,0.0,96.068,2.0779437029431898,0.0,5.483,37.07482600212097,False,False
O0794010,15,1997-01-15,2004-10-05,2007-12-13,2012-12-31,0.89707476,0.22485979,0.47047567,0.374253,0.6495351,0.3283517,True,166,NSE,45.170525789260864,Loic,O0794010,[275.88938323  -0.29408196  32.13674244   1.22222222],0.4162225723266601,0.4889455351526989,1997-01-30,2004-10-12,2007-12-17,2012-12-31,0.8108906022168841,0.2154081768391932,True,O0794010,,,,,,,0.7347058510638298,0.062,22.499,2.3880241273100618,0.0,96.068,2.0779437029431898,0.0,5.483,45.17052578926086,False,False
O0794010,30,1997-01-30,2004-10-12,2007-12-17,2012-12-31,0.8810097,0.15250047,0.71679693,0.26733923,0.7580741,0.23556536,True,191,MAE,110.82722902297974,Loic,O0794010,[275.88938323  -0.29408196  32.13674244   1.22222222],0.4162225723266601,0.4889455351526989,1997-01-30,2004-10-12,2007-12-17,2012-12-31,0.8108906022168841,0.2154081768391932,True,O0794010,,,,,,,0.7347058510638298,0.062,22.499,2.3880241273100618,0.0,96.068,2.0779437029431898,0.0,5.483,110.82722902297974,False,True
O0794010,30,1997-01-30,2004-10-12,2007-12-17,2012-12-31,0.9461214,0.15738891,0.5515237,0.3307853,0.7273179,0.25024313,True,186,NSE,111.18975496292114,Loic,O0794010,[275.88938323  -0.29408196  32.13674244   1.22222222],0.4162225723266601,0.4889455351526989,1997-01-30,2004-10-12,2007-12-17,2012-12-31,0.8108906022168841,0.2154081768391932,True,O0794010,,,,,,,0.7347058510638298,0.062,22.499,2.3880241273100618,0.0,96.068,2.0779437029431898,0.0,5.483,111.18975496292114,False,True
O7944020,7,1997-01-07,2004-12-29,2008-03-20,2012-12-31,0.6243911,0.4823176,-0.18916929,0.4747005,0.07917774,0.49215174,True,118,MAE,21.56839084625244,Loic,O7944020,[165.67035487  -0.77117353  29.37077111   1.3490991 ],0.3631227016448974,1.0835343908356247,1997-01-30,2005-01-09,2008-03-27,2012-12-31,0.4992005462525045,0.3232548197009694,True,O7944020,,,,,,,0.802125772134523,0.034,60.483,2.6150337097878165,0.0,62.73,2.06169575633128,0.0,5.688,21.56839084625244,True,False
O7944020,7,1997-01-07,2004-12-29,2008-03-20,2012-12-31,0.69103897,0.52854353,-0.25536656,0.47268572,0.021636963,0.49695185,True,110,NSE,21.01439905166626,Loic,O7944020,[165.67035487  -0.77117353  29.37077111   1.3490991 ],0.3631227016448974,1.0835343908356247,1997-01-30,2005-01-09,2008-03-27,2012-12-31,0.4992005462525045,0.3232548197009694,True,O7944020,,,,,,,0.802125772134523,0.034,60.483,2.6150337097878165,0.0,62.73,2.06169575633128,0.0,5.688,21.01439905166626,True,False
O7944020,15,1997-01-15,2005-01-02,2008-03-22,2012-12-31,0.74087554,0.32286897,0.19303,0.39213076,0.14923668,0.46500066,True,119,MAE,44.78048896789551,Loic,O7944020,[165.67035487  -0.77117353  29.37077111   1.3490991 ],0.3631227016448974,1.0835343908356247,1997-01-30,2005-01-09,2008-03-27,2012-12-31,0.4992005462525045,0.3232548197009694,True,O7944020,,,,,,,0.802125772134523,0.034,60.483,2.6150337097878165,0.0,62.73,2.06169575633128,0.0,5.688,44.78048896789551,False,False
O7944020,15,1997-01-15,2005-01-02,2008-03-22,2012-12-31,0.7718076,0.3970636,0.19527733,0.38279098,-0.039280534,0.48847508,True,116,NSE,46.57662320137024,Loic,O7944020,[165.67035487  -0.77117353  29.37077111   1.3490991 ],0.3631227016448974,1.0835343908356247,1997-01-30,2005-01-09,2008-03-27,2012-12-31,0.4992005462525045,0.3232548197009694,True,O7944020,,,,,,,0.802125772134523,0.034,60.483,2.6150337097878165,0.0,62.73,2.06169575633128,0.0,5.688,46.57662320137024,False,False
O7944020,30,1997-01-30,2005-01-09,2008-03-27,2012-12-31,0.7428256,0.24777693,0.5024551,0.28245294,0.5418766,0.3164431,True,135,MAE,84.29890537261963,Loic,O7944020,[165.67035487  -0.77117353  29.37077111   1.3490991 ],0.3631227016448974,1.0835343908356247,1997-01-30,2005-01-09,2008-03-27,2012-12-31,0.4992005462525045,0.3232548197009694,True,O7944020,,,,,,,0.802125772134523,0.034,60.483,2.6150337097878165,0.0,62.73,2.06169575633128,0.0,5.688,84.29890537261963,False,True
O7944020,30,1997-01-30,2005-01-09,2008-03-27,2012-12-31,0.8087634,0.29758272,0.26149434,0.32148612,0.4076807,0.38350445,True,113,NSE,72.14071083068848,Loic,O7944020,[165.67035487  -0.77117353  29.37077111   1.3490991 ],0.3631227016448974,1.0835343908356247,1997-01-30,2005-01-09,2008-03-27,2012-12-31,0.4992005462525045,0.3232548197009694,True,O7944020,,,,,,,0.802125772134523,0.034,60.483,2.6150337097878165,0.0,62.73,2.06169575633128,0.0,5.688,72.14071083068848,False,True
P3322510,7,1997-01-07,2004-12-25,2008-03-04,2012-12-31,0.7779698,1.0457743,0.7121655,1.1443713,0.67816234,1.2569419,True,146,MAE,35.33007574081421,Loic,P3322510,[ 94.36496678   2.97244088 205.41994932   1.26584257],0.4996473789215088,1.1132749155803636,1997-01-30,2005-01-05,2008-03-11,2012-12-31,0.8570519946918351,0.8650237233153955,True,P3322510,,,,,,,2.8029043940954343,0.055,38.18,3.946514031485284,0.0,151.517,1.6606540041067763,0.0,5.069,35.33007574081421,True,False
P3322510,7,1997-01-07,2004-12-25,2008-03-04,2012-12-31,0.8366158,0.9906834,0.73936915,1.1816717,0.6490223,1.351772,True,255,NSE,47.340744495391846,Loic,P3322510,[ 94.36496678   2.97244088 205.41994932   1.26584257],0.4996473789215088,1.1132749155803636,1997-01-30,2005-01-05,2008-03-11,2012-12-31,0.8570519946918351,0.8650237233153955,True,P3322510,,,,,,,2.8029043940954343,0.055,38.18,3.946514031485284,0.0,151.517,1.6606540041067763,0.0,5.069,47.340744495391846,True,False
P3322510,15,1997-01-15,2004-12-29,2008-03-07,2012-12-31,0.8439205,0.8291112,0.831126,0.8123334,0.8354714,0.8781679,True,166,MAE,49.91290736198425,Loic,P3322510,[ 94.36496678   2.97244088 205.41994932   1.26584257],0.4996473789215088,1.1132749155803636,1997-01-30,2005-01-05,2008-03-11,2012-12-31,0.8570519946918351,0.8650237233153955,True,P3322510,,,,,,,2.8029043940954343,0.055,38.18,3.946514031485284,0.0,151.517,1.6606540041067763,0.0,5.069,49.91290736198425,False,False
P3322510,15,1997-01-15,2004-12-29,2008-03-07,2012-12-31,0.9130736,0.6906515,0.73480654,1.0770154,0.7930176,1.0650356,True,156,NSE,46.039649963378906,Loic,P3322510,[ 94.36496678   2.97244088 205.41994932   1.26584257],0.4996473789215088,1.1132749155803636,1997-01-30,2005-01-05,2008-03-11,2012-12-31,0.8570519946918351,0.8650237233153955,True,P3322510,,,,,,,2.8029043940954343,0.055,38.18,3.946514031485284,0.0,151.517,1.6606540041067763,0.0,5.069,46.039649963378906,False,False
P3322510,30,1997-01-30,2005-01-05,2008-03-11,2012-12-31,0.93161833,0.44246385,0.8128553,0.9068847,0.7877812,0.9736413,True,148,MAE,77.96960878372192,Loic,P3322510,[ 94.36496678   2.97244088 205.41994932   1.26584257],0.4996473789215088,1.1132749155803636,1997-01-30,2005-01-05,2008-03-11,2012-12-31,0.8570519946918351,0.8650237233153955,True,P3322510,,,,,,,2.8029043940954343,0.055,38.18,3.946514031485284,0.0,151.517,1.6606540041067763,0.0,5.069,77.96960878372192,False,True
P3322510,30,1997-01-30,2005-01-05,2008-03-11,2012-12-31,0.9646788,0.40718856,0.85570204,0.7918247,0.8545829,0.8010655,True,221,NSE,119.08891582489014,Loic,P3322510,[ 94.36496678   2.97244088 205.41994932   1.26584257],0.4996473789215088,1.1132749155803636,1997-01-30,2005-01-05,2008-03-11,2012-12-31,0.8570519946918351,0.8650237233153955,True,P3322510,,,,,,,2.8029043940954343,0.055,38.18,3.946514031485284,0.0,151.517,1.6606540041067763,0.0,5.069,119.08891582489014,False,True
Q0522520,7,1997-01-07,2005-01-03,2008-03-16,2012-12-31,0.8374927,0.40844956,0.54812634,0.54621553,0.6707598,0.56890666,True,265,MAE,50.20182037353516,Loic,Q0522520,[4.50338715e+02 1.00001667e-02 4.20979902e+01 1.06606607e+00],0.4205195903778076,0.8155166597160418,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.7691108918848091,0.4283945199585614,True,Q0522520,,,,,,,1.4410518480492815,0.313,35.992,2.9965793976728268,0.0,70.708,1.9589447296372349,0.0,5.769,50.20182037353516,True,False
Q0522520,7,1997-01-07,2005-01-03,2008-03-16,2012-12-31,0.84448594,0.45433253,0.52606267,0.5690555,0.64709127,0.59183276,True,192,NSE,37.58875560760498,Loic,Q0522520,[4.50338715e+02 1.00001667e-02 4.20979902e+01 1.06606607e+00],0.4205195903778076,0.8155166597160418,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.7691108918848091,0.4283945199585614,True,Q0522520,,,,,,,1.4410518480492815,0.313,35.992,2.9965793976728268,0.0,70.708,1.9589447296372349,0.0,5.769,37.58875560760498,True,False
Q0522520,15,1997-01-15,2005-01-07,2008-03-18,2012-12-31,0.8914978,0.25468028,0.61817545,0.48293102,0.7064819,0.4990003,True,256,MAE,77.49003195762634,Loic,Q0522520,[4.50338715e+02 1.00001667e-02 4.20979902e+01 1.06606607e+00],0.4205195903778076,0.8155166597160418,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.7691108918848091,0.4283945199585614,True,Q0522520,,,,,,,1.4410518480492815,0.313,35.992,2.9965793976728268,0.0,70.708,1.9589447296372349,0.0,5.769,77.49003195762634,False,False
Q0522520,15,1997-01-15,2005-01-07,2008-03-18,2012-12-31,0.92253,0.323018,0.6930489,0.46336475,0.7432995,0.48317736,True,231,NSE,69.56701111793518,Loic,Q0522520,[4.50338715e+02 1.00001667e-02 4.20979902e+01 1.06606607e+00],0.4205195903778076,0.8155166597160418,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.7691108918848091,0.4283945199585614,True,Q0522520,,,,,,,1.4410518480492815,0.313,35.992,2.9965793976728268,0.0,70.708,1.9589447296372349,0.0,5.769,69.56701111793518,False,False
