BV,seq_len,ti_train,tf_train,ti_test,tf_test,NSE_train,MAE_train,NSE_val,MAE_val,NSE_test,MAE_test,training_finished,epoch,loss_fonction,training_time,nom
H1503910,90,1997-03-31,2005-01-15,2008-03-29,2012-12-31,0.9419163,0.056068838,-1.6159616,0.21886982,0.07207495,0.16235411,True,163,MAE,79.35923457145691,Emma,,,,,,,,,,,,,,,,
H2513110,7,1997-01-07,2004-10-28,2007-12-12,2012-08-19,0.32636523,0.20190907,-0.7112739,0.23094139,-0.5620203,0.22273095,True,99,NSE,12.56372094154358,Emma,,,,,,,,,,,,,,,,
H2513110,7,1997-01-07,2004-10-28,2007-12-12,2012-08-19,0.28804165,0.19805244,-0.2624488,0.20049804,-0.25205982,0.19642787,True,133,MAE,16.18060564994812,Emma,,,,,,,,,,,,,,,,
H2513110,15,1997-01-15,2004-11-01,2007-12-15,2012-08-19,0.68423927,0.14898221,-0.57096183,0.21772991,-0.74574673,0.23384656,True,144,NSE,19.520988941192627,Emma,,,,,,,,,,,,,,,,
H2513110,15,1997-01-15,2004-11-01,2007-12-15,2012-08-19,0.67217994,0.13624488,-0.531242,0.2059042,-0.47434604,0.21118335,True,151,MAE,19.40455794334412,Emma,,,,,,,,,,,,,,,,
H2513110,30,1997-01-30,2004-11-08,2007-12-19,2012-08-19,0.7999569,0.1151368,-0.0766592,0.17413741,-0.40846586,0.20361543,True,116,NSE,21.517865896224976,Emma,,,,,,,,,,,,,,,,
H2513110,30,1997-01-30,2004-11-08,2007-12-19,2012-08-19,0.7885036,0.11612491,-0.6048198,0.18679497,-0.8841448,0.21119314,True,125,MAE,23.22088122367859,Emma,,,,,,,,,,,,,,,,
H2513110,90,1997-03-31,2004-12-08,2008-01-06,2012-08-19,0.8990969,0.084406674,-0.21452188,0.19343358,-0.13718879,0.19766426,True,123,NSE,58.46212887763977,Emma,,,,,,,,,,,,,,,,
H2513110,90,1997-03-31,2004-12-08,2008-01-06,2012-08-19,0.8675137,0.08884949,0.2521881,0.14526021,0.3457811,0.14191651,True,123,MAE,58.5419352054596,Emma,,,,,,,,,,,,,,,,
H5702010,7,1997-01-07,2005-01-04,2008-03-17,2012-12-31,0.7272819,0.22380166,0.18214935,0.23619711,-0.5949416,0.2632156,True,124,NSE,14.38667893409729,Emma,,,,,,,,,,,,,,,,
H5702010,7,1997-01-07,2005-01-04,2008-03-17,2012-12-31,0.7267529,0.20341252,0.3320055,0.20284297,-0.35204935,0.22427666,True,141,MAE,15.669386863708496,Emma,,,,,,,,,,,,,,,,
H5702010,15,1997-01-15,2005-01-08,2008-03-19,2012-12-31,0.8896737,0.15330616,0.08283484,0.22378564,-0.3776263,0.23272641,True,119,NSE,15.183218002319336,Emma,,,,,,,,,,,,,,,,
H5702010,15,1997-01-15,2005-01-08,2008-03-19,2012-12-31,0.82476497,0.16286305,0.25852436,0.19783792,-0.46379948,0.22133927,True,111,MAE,13.371838808059692,Emma,,,,,,,,,,,,,,,,
H5702010,30,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.9115807,0.1303223,0.1646465,0.23691168,-0.61291754,0.25449905,True,131,NSE,24.37489914894104,Emma,,,,,,,,,,,,,,,,
H5702010,30,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.9032799,0.11448788,0.44034195,0.18503162,-0.12662876,0.20687121,True,136,MAE,25.346171855926517,Emma,,,,,,,,,,,,,,,,
H5702010,90,1997-03-31,2005-02-14,2008-04-11,2012-12-31,0.94403565,0.10267154,0.48012716,0.18811083,0.18109703,0.18102376,True,200,NSE,97.04701852798462,Emma,,,,,,,,,,,,,,,,
H5702010,90,1997-03-31,2005-02-14,2008-04-11,2012-12-31,0.9388401,0.089165755,0.45578903,0.17492853,0.3206455,0.16391957,True,142,MAE,69.62561225891113,Emma,,,,,,,,,,,,,,,,
H6513010,7,1997-01-07,2005-04-09,2008-05-13,2012-12-31,0.70841825,0.09615282,0.55979824,0.09791943,-0.3304007,0.17047264,True,142,NSE,19.03675937652588,Emma,,,,,,,,,,,,,,,,
H6513010,7,1997-01-07,2005-04-09,2008-05-13,2012-12-31,0.71999407,0.0917104,0.5976343,0.0939422,-0.17405379,0.15930817,True,173,MAE,23.34855580329895,Emma,,,,,,,,,,,,,,,,
H6513010,15,1997-01-15,2005-04-13,2008-05-15,2012-12-31,-1.7269702,0.32642272,-1.6807792,0.25772974,-0.50119305,0.14692815,True,111,NSE,16.827008962631226,Emma,,,,,,,,,,,,,,,,
H6513010,15,1997-01-15,2005-04-13,2008-05-15,2012-12-31,0.79803336,0.07833869,0.6554147,0.08997638,-0.18713081,0.16135821,True,137,MAE,17.772595167160034,Emma,,,,,,,,,,,,,,,,
H6513010,30,1997-01-30,2005-04-21,2008-05-20,2012-12-31,0.86357,0.06711266,0.6842921,0.087132044,-0.08231783,0.15868378,True,133,NSE,24.66996169090271,Emma,,,,,,,,,,,,,,,,
H6513010,30,1997-01-30,2005-04-21,2008-05-20,2012-12-31,0.8485496,0.06761638,0.71861994,0.07996462,0.1346181,0.13797374,True,137,MAE,24.96252679824829,Emma,,,,,,,,,,,,,,,,
